Event ID,Event Date,Event Text,Story ID,City,District,Province,Latitude,Longitude,Year,municipality
35056925,2019-10-06,Demonstrate or rally,50601379,Kazan,,Tatarstan,55.7887,49.1221,2019,"Университетская улица, 12/23, Казань, Республика Татарстан (Татарстан), 420111"
35040508,2019-10-11,Demonstrate or rally,50576493,Saratov,Saratovskiy Rayon,Saratovskaya Oblast',51.5406,46.0086,2019,"Московская улица, 158, Саратов, 410012"
35004772,2019-10-28,Demonstrate or rally,50517333,Elista,,Kalmykiya,46.3078,44.2558,2019,"улица В.И. Ленина, Элиста, Республика Калмыкия"
35003815,2019-10-28,Demonstrate or rally,50518517,Elista,,Kalmykiya,46.3078,44.2558,2019,"улица В.И. Ленина, Элиста, Республика Калмыкия"
35000418,2019-10-29,Demonstrate or rally,50507983,Sochi,Sochi City,Krasnodarskiy Kray,43.5992,39.7257,2019,"улица Чайковского, 23/1, микрорайон Гагарина, Сочи, Краснодарский край, 354065"
35170259,2019-12-09,Demonstrate or rally,50358757,Shiyes,,Arkhangel'skaya Oblast',61.8892,49.0732,2019,"муниципальное образование Урдомское, Ленский район, Архангельская область"
35169415,2019-12-09,Demonstrate or rally,50358757,Kotlas,,Arkhangel'skaya Oblast',61.2575,46.6496,2019,"улица Ленина, 127, Котлас, Архангельская область, 165300"
35140844,2019-12-23,Demonstrate or rally,50307841,Kotlas,,Arkhangel'skaya Oblast',61.2575,46.6496,2019,"улица Ленина, 127, Котлас, Архангельская область, 165300"
35139901,2019-12-27,Demonstrate or rally,50303900,,Frunzenskiy Rayon,Sankt-Peterburg,59.9167,30.3333,2019,"Винокурцевский проезд, Санкт-Петербург"
34549887,2020-02-01,Demonstrate or rally,49985092,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2020,"Дворцовая площадь, Санкт-Петербург"
34584858,2020-02-04,Demonstrate or rally,49973250,Sars,,Perm Krai,56.5502,57.1366,2020,"рабочий посёлок Сарс, Октябрьский городской округ, Пермский край"
34645747,2020-02-10,Demonstrate or rally,49952457,Penza,,Bashkortostan,56.1333,54.1667,2020,"Горная улица, 33, село Николо-Берёзовка, Краснокамский район, Республика Башкортостан, 452930"
34753330,2020-03-11,Demonstrate or rally,50040672,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2020,"Дворцовая площадь, Санкт-Петербург"
35311571,2020-04-20,Demonstrate or rally,51133735,Vladikavkaz,,North Ossetia,43.0367,44.6678,2020,"улица Тогоева, 48, Владикавказ, Республика Северная Осетия — Алания, 362003"
35311912,2020-04-20,Demonstrate or rally,51134673,,,North Ossetia,43.0,44.25,2020,"Государственный природный заказник Цейский, Алагирский район, Республика Северная Осетия — Алания"
35315985,2020-04-23,Demonstrate or rally,51143224,Vladikavkaz,,North Ossetia,43.0367,44.6678,2020,"улица Тогоева, 48, Владикавказ, Республика Северная Осетия — Алания, 362003"
35429559,2020-06-16,Demonstrate or rally,51453986,Derbent,,Dagestan,42.0678,48.2899,2020,"проспект Агасиева, 18Б, Дербент, Республика Дагестан, 368608"
35444370,2020-06-22,Demonstrate or rally,51489182,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2020,"Дворцовая площадь, Санкт-Петербург"
35444725,2020-06-22,Demonstrate or rally,51489990,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2020,"Дворцовая площадь, Санкт-Петербург"
35480494,2020-07-11,Demonstrate or rally,51580762,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35480509,2020-07-11,Demonstrate or rally,51580788,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35480510,2020-07-11,Demonstrate or rally,51580788,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35480529,2020-07-11,Demonstrate or rally,51580901,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35480530,2020-07-11,Demonstrate or rally,51580901,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35480555,2020-07-11,Demonstrate or rally,51580929,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35480836,2020-07-11,Demonstrate or rally,51581622,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35481249,2020-07-12,Demonstrate or rally,51582575,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35481387,2020-07-12,Demonstrate or rally,51582772,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35481364,2020-07-12,Demonstrate or rally,51582810,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35481543,2020-07-12,Demonstrate or rally,51583245,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35481549,2020-07-12,Demonstrate or rally,51583330,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35481550,2020-07-12,Demonstrate or rally,51583330,Lenina,,Krasnodarskiy Kray,44.3095,41.5652,2020,"Малотенгинское сельское поселение, Отрадненский район, Краснодарский край"
35481631,2020-07-12,Demonstrate or rally,51583478,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35481632,2020-07-12,Demonstrate or rally,51583478,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35482158,2020-07-13,Demonstrate or rally,51585168,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35482348,2020-07-13,Demonstrate or rally,51585626,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35482510,2020-07-13,Demonstrate or rally,51585785,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35482542,2020-07-13,Demonstrate or rally,51586078,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35482541,2020-07-13,Demonstrate or rally,51586078,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35482815,2020-07-13,Demonstrate or rally,51586626,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35482979,2020-07-13,Demonstrate or rally,51586970,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35485208,2020-07-14,Demonstrate or rally,51592446,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35485632,2020-07-14,Demonstrate or rally,51593472,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35485651,2020-07-15,Demonstrate or rally,51593613,Shona,,Irkutskaya Oblast',55.1242,107.926,2020,"межселенные территории Казачинско-Ленского муниципального района, Иркутская область"
35487915,2020-07-16,Demonstrate or rally,51599177,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35489586,2020-07-16,Demonstrate or rally,51602974,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491651,2020-07-18,Demonstrate or rally,51607956,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491654,2020-07-18,Demonstrate or rally,51607964,Vladivostok,,Primorskiy Kray,43.1056,131.874,2020,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
35491642,2020-07-18,Demonstrate or rally,51607967,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491655,2020-07-18,Demonstrate or rally,51607969,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491681,2020-07-18,Demonstrate or rally,51608099,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491734,2020-07-18,Demonstrate or rally,51608199,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491759,2020-07-18,Demonstrate or rally,51608205,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491739,2020-07-18,Demonstrate or rally,51608247,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491740,2020-07-18,Demonstrate or rally,51608247,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491807,2020-07-18,Demonstrate or rally,51608386,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491843,2020-07-18,Demonstrate or rally,51608483,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491849,2020-07-18,Demonstrate or rally,51608487,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491850,2020-07-18,Demonstrate or rally,51608487,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35491841,2020-07-18,Demonstrate or rally,51608515,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35492024,2020-07-18,Demonstrate or rally,51609004,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35492025,2020-07-18,Demonstrate or rally,51609004,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35494166,2020-07-18,Demonstrate or rally,51614017,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35494167,2020-07-18,Demonstrate or rally,51614017,,,Khabarovskiy Kray,55.0,134.0,2020,"Тугуро-Чумиканский район, Хабаровский край"
35492327,2020-07-19,Demonstrate or rally,51609760,Vladivostok,,Primorskiy Kray,43.1056,131.874,2020,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
35492393,2020-07-19,Demonstrate or rally,51609964,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35492394,2020-07-19,Demonstrate or rally,51609964,Vladivostok,,Primorskiy Kray,43.1056,131.874,2020,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
35492719,2020-07-19,Demonstrate or rally,51610668,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35492743,2020-07-19,Demonstrate or rally,51610712,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35492858,2020-07-19,Demonstrate or rally,51611074,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35493184,2020-07-20,Demonstrate or rally,51612067,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35493233,2020-07-20,Demonstrate or rally,51612160,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35493709,2020-07-20,Demonstrate or rally,51613361,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35493899,2020-07-20,Demonstrate or rally,51613496,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35494248,2020-07-20,Demonstrate or rally,51614421,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35495988,2020-07-21,Demonstrate or rally,51618559,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35496172,2020-07-21,Demonstrate or rally,51619054,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35496348,2020-07-21,Demonstrate or rally,51619381,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35498540,2020-07-22,Demonstrate or rally,51624323,Yakutsk,,Respublika Sakha (Yakutiya),62.0339,129.733,2020,"улица Ломоносова, Якутск, Республика Саха (Якутия)"
35498812,2020-07-22,Demonstrate or rally,51625032,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35499329,2020-07-23,Demonstrate or rally,51626419,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35499738,2020-07-23,Demonstrate or rally,51627313,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35499739,2020-07-23,Demonstrate or rally,51627313,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35500574,2020-07-23,Demonstrate or rally,51629438,Rostov,,Yaroslavskaya Oblast',57.1914,39.4139,2020,"Окружная улица, 51А, Ростов, Ярославская область, 152151"
35502821,2020-07-24,Demonstrate or rally,51634175,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35502823,2020-07-24,Demonstrate or rally,51634175,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503340,2020-07-25,Demonstrate or rally,51635424,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503341,2020-07-25,Demonstrate or rally,51635424,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503342,2020-07-25,Demonstrate or rally,51635424,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503379,2020-07-25,Demonstrate or rally,51635446,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503387,2020-07-25,Demonstrate or rally,51635576,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503388,2020-07-25,Demonstrate or rally,51635576,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503531,2020-07-25,Demonstrate or rally,51635819,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503618,2020-07-25,Demonstrate or rally,51636079,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503619,2020-07-25,Demonstrate or rally,51636079,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503822,2020-07-25,Demonstrate or rally,51636589,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35503858,2020-07-25,Demonstrate or rally,51636607,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35504110,2020-07-25,Demonstrate or rally,51637283,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35504088,2020-07-25,Demonstrate or rally,51637285,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35504266,2020-07-25,Demonstrate or rally,51637629,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35506161,2020-07-25,Demonstrate or rally,51642186,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35504202,2020-07-26,Demonstrate or rally,51637555,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35504459,2020-07-26,Demonstrate or rally,51638110,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35506124,2020-07-26,Demonstrate or rally,51642180,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35505516,2020-07-27,Demonstrate or rally,51640726,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35505746,2020-07-27,Demonstrate or rally,51641303,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35505747,2020-07-27,Demonstrate or rally,51641303,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35506442,2020-07-27,Demonstrate or rally,51642893,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35507735,2020-07-28,Demonstrate or rally,51645809,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35513446,2020-07-29,Demonstrate or rally,51660923,Krasnodar,,Krasnodarskiy Kray,45.0448,38.976,2020,"Рашпилевская улица, 132/1, Краснодар, 350020"
35510312,2020-07-30,Demonstrate or rally,51654348,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35510177,2020-07-31,Demonstrate or rally,51652743,Vladivostok,,Primorskiy Kray,43.1056,131.874,2020,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
35509892,2020-07-31,Demonstrate or rally,51653063,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35509971,2020-07-31,Demonstrate or rally,51653131,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35509972,2020-07-31,Demonstrate or rally,51653131,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35509973,2020-07-31,Demonstrate or rally,51653131,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35510426,2020-07-31,Demonstrate or rally,51654481,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35509052,2020-08-01,Demonstrate or rally,51650327,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35508952,2020-08-01,Demonstrate or rally,51650456,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35508953,2020-08-01,Demonstrate or rally,51650456,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35508985,2020-08-01,Demonstrate or rally,51650523,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35508986,2020-08-01,Demonstrate or rally,51650523,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35508987,2020-08-01,Demonstrate or rally,51650523,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35508999,2020-08-01,Demonstrate or rally,51650606,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35509597,2020-08-01,Demonstrate or rally,51650742,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35509598,2020-08-01,Demonstrate or rally,51650742,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35509217,2020-08-01,Demonstrate or rally,51650844,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35509218,2020-08-01,Demonstrate or rally,51650844,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35514825,2020-08-01,Demonstrate or rally,51663350,Irkutsk,Irkutskiy Rayon,Irkutskaya Oblast',52.2978,104.296,2020,"Рабочая улица, Иркутск"
35514826,2020-08-01,Demonstrate or rally,51663350,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35515173,2020-08-02,Demonstrate or rally,51664211,Irkutsk,Irkutskiy Rayon,Irkutskaya Oblast',52.2978,104.296,2020,"Рабочая улица, Иркутск"
35515174,2020-08-02,Demonstrate or rally,51664211,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35516276,2020-08-03,Demonstrate or rally,51667267,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35516659,2020-08-03,Demonstrate or rally,51668438,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35521789,2020-08-06,Demonstrate or rally,51681665,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35525267,2020-08-08,Demonstrate or rally,51689876,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35525224,2020-08-08,Demonstrate or rally,51689906,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35525225,2020-08-08,Demonstrate or rally,51689906,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35525358,2020-08-08,Demonstrate or rally,51690116,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35525359,2020-08-08,Demonstrate or rally,51690116,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35525652,2020-08-08,Demonstrate or rally,51690806,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35525937,2020-08-08,Demonstrate or rally,51691391,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35525938,2020-08-08,Demonstrate or rally,51691391,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35530114,2020-08-11,Demonstrate or rally,51700737,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35530115,2020-08-11,Demonstrate or rally,51700737,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35537840,2020-08-15,Demonstrate or rally,51718090,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35537841,2020-08-15,Demonstrate or rally,51718090,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35538084,2020-08-15,Demonstrate or rally,51718478,Sterlitamak,,Bashkortostan,53.6246,55.9501,2020,"улица Худайбердина, 72, Стерлитамак, Республика Башкортостан, 453126"
35538386,2020-08-15,Demonstrate or rally,51719186,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2020,"Дворцовая площадь, Санкт-Петербург"
35538387,2020-08-15,Demonstrate or rally,51719186,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2020,"Дворцовая площадь, Санкт-Петербург"
35541188,2020-08-15,Demonstrate or rally,51724952,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35538978,2020-08-16,Demonstrate or rally,51720435,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35538979,2020-08-16,Demonstrate or rally,51720435,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35542839,2020-08-18,Demonstrate or rally,51728948,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35552368,2020-08-22,Demonstrate or rally,51748415,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35549483,2020-08-23,Demonstrate or rally,51746015,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35555262,2020-08-25,Demonstrate or rally,51758703,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35563728,2020-08-29,Demonstrate or rally,51777460,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35563729,2020-08-29,Demonstrate or rally,51777460,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35567178,2020-08-29,Demonstrate or rally,51784988,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35567177,2020-08-29,Demonstrate or rally,51784988,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
35566783,2020-08-31,Demonstrate or rally,51784205,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2020,"парк Динамо, Хабаровск"
